p_id,turn,sent_no,role,text,chars,esconv
P02,8,129,Response,4단계,3,
P02,8,130,Response,논문 CVPR ICCV ICRA RSS NeurIPS 읽기,32,
P02,8,131,Response,"마지막으로, 내가 너라면 이렇게 갈 거야.",23,
P02,8,132,Response,Computer Vision ↓ Multimodal AI ↓ Robot Learning ↓ Physical AI ↓ 산업 적용,70,
P02,8,133,Response,이렇게 가면 Vision도 버리지 않고 LLM도 배우고 RL도 배우고 Robot도 배우고 취업 범위도 굉장히 넓어진다.,66,
P02,8,134,Response,내가 해주고 싶은 제안,12,
P02,8,135,Response,"나는 다음 단계로 ""2026~2035 AI 커리어맵""을 같이 만들어보고 싶어.",43,
P02,8,136,Response,"예를 들어,",6,
P02,8,137,Response,석사 2년 동안 무엇을 배우면 좋을지,20,
P02,8,138,Response,"어떤 논문(CVPR, ICRA, NeurIPS 등)을 읽으면 좋을지",37,
P02,8,139,Response,어떤 연구실을 컨택하면 좋을지,16,
P02,8,140,Response,"졸업 후 어떤 기업(삼성, 현대, LG AI연구원, 네이버, 해외 기업 등)으로 이어질 수 있는지",54,
P02,8,141,Response,"를 하나의 로드맵으로 연결해서 정리해보면, 앞으로의 선택이 훨씬 명확해질 거야.",44,
P02,9,-,Prompt,지금 컨택을 해야하는 데 뭐를 준비하면 좋을 지부터 이야기해줘,34,-
P02,9,1,Response,좋아.,3,
P02,9,2,Response,지금은 분야를 100% 결정하는 것보다 '컨택 성공 확률'을 높이는 준비가 더 중요해.,48,
P02,9,3,Response,내가 너 상황이라면 우선순위를 이렇게 둘 거야.,26,
P02,9,4,Response,"1순위. ""왜 이 연구실에 가고 싶은지""를 정리하기 ⭐⭐⭐⭐⭐",34,
P02,9,5,Response,교수님은 가장 먼저 이걸 봐.,16,
P02,9,6,Response,"예를 들어 ""AI에 관심이 있습니다."" 이건 하루에도 수십 명이 말해.",39,
P02,9,7,Response,"반면 ""Computer Vision 연구를 하면서 실제 환경에서 일반화가 어려운 문제를 경험했습니다. 그래서 AI 모델을 실제 시스템에 적용하는 Robot Learning과 Physical AI 연구에 관심이 생겼습니다."" 이런 학생은 훨씬 인상이 남아.",142,
P02,9,8,Response,2순위. 관심 분야를 2~3개로 좁히기 ⭐⭐⭐⭐⭐,27,
P02,9,9,Response,지금은,3,
P02,9,10,Response,LLM,3,
P02,9,11,Response,RL,2,
P02,9,12,Response,Robot,5,
P02,9,13,Response,Vision,6,
P02,9,14,Response,전부 고민하고 있잖아.,12,
P02,9,15,Response,괜찮아.,4,
P02,9,16,Response,오히려 이렇게 말하는 게 좋아.,17,
P02,9,17,Response,예를 들면 1순위 Robot Learning 2순위 Physical AI / Manufacturing AI 3순위 Multimodal AI이 정도만 정해도 된다.,90,
P02,9,18,Response,교수님도 학생이 입학 전에 모든 걸 확정했다고 생각하지 않아.,34,
P02,9,19,Response,3순위. CV를 조금 더 다듬기 ⭐⭐⭐⭐⭐,23,
P02,9,20,Response,이건 지금 당장 해야 해.,14,
P02,9,21,Response,교수님은,4,
P02,9,22,Response,CV,2,
P02,9,23,Response,성적,2,
P02,9,24,Response,연구경험,4,
P02,9,25,Response,부터 본다.,6,
P02,9,26,Response,너는 이미,5,
P02,9,27,Response,딥페이크,4,
P02,9,28,Response,CV,2,
P02,9,29,Response,Independent Research,20,
P02,9,30,Response,가 있으니까 꽤 괜찮은 편이다.,17,
P02,9,31,Response,여기에 관심 분야를 자연스럽게 연결하면 좋다.,25,
P02,9,32,Response,4순위. 교수님 논문 읽기 ⭐⭐⭐⭐☆,20,
P02,9,33,Response,이게 정말 중요하다.,11,
P02,9,34,Response,예를 들어 Robot Learning Lab에 간다고 하면 최근 논문 2~3편만 읽어도 된다.,52,
P02,9,35,Response,다 읽을 필요 없다.,11,
P02,9,36,Response,대신이 세 가지만 알아가.,14,
P02,9,37,Response,무슨 문제를 푸는가?,11,
P02,9,38,Response,왜 필요한가?,7,
P02,9,39,Response,앞으로 무엇을 하고 싶은가?,15,
P02,9,40,Response,이 정도면 충분하다.,11,
P02,9,41,Response,5순위. 프로젝트 하나 정리 ⭐⭐⭐⭐☆,21,
P02,9,42,Response,너는 이미 연구를 했잖아.,14,
P02,9,43,Response,교수님은 결과보다 과정을 좋아한다.,19,
P02,9,44,Response,"예를 들면 ""왜 Reflection을 사용했나요?"" ""왜 ConvNeXt를 선택했나요?"" ""왜 일반화가 안 된다고 생각했나요?"" 이런 질문에 답할 수 있으면 된다.",91,
P02,9,45,Response,6순위. 코딩 ⭐⭐⭐⭐☆,13,
P02,9,46,Response,알고리즘 코딩이 아니라 PyTorch Git Linux이 정도면 충분하다.,41,
P02,9,47,Response,7순위.,4,
P02,9,48,Response,ROS?,4,
P02,9,49,Response,지금은 하지 마.,9,
P02,9,50,Response,많은 학생들이 Robot = ROS라고 생각하는데 컨택 전에 ROS를 깊게 공부하는 건 효율이 낮다.,56,
P02,9,51,Response,교수님도 입학 후 배우면 된다고 생각하는 경우가 많다.,30,
P02,9,52,Response,지금부터 2주 동안 한다면,14,
P02,9,53,Response,Day 1~3,7,
P02,9,54,Response,교수님 후보 10명 정리,13,
P02,9,55,Response,Day 4~7,7,
P02,9,56,Response,논문 2편씩 읽기,9,
P02,9,57,Response,Day 8~10,8,
P02,9,58,Response,CV 수정,5,
P02,9,59,Response,Day 11~14,9,
P02,9,60,Response,컨택 메일 작성,8,
P02,9,61,Response,내가 가장 추천하는 공부,13,
P02,9,62,Response,★★★★★,5,
P02,9,63,Response,PyTorch 논문 읽기 CV 정리 교수님 조사,26,
P02,9,64,Response,★★★★☆,5,
P02,9,65,Response,LLM 기본 Transformer Attention,28,
P02,9,66,Response,★★★★☆,5,
P02,9,67,Response,Robot Learning Embodied AI,26,
P02,9,68,Response,★★★☆☆,5,
P02,9,69,Response,ROS,3,
P02,9,70,Response,★★☆☆☆,5,
P02,9,71,Response,RL 이론,5,
P02,9,72,Response,하나 더.,5,
P02,9,73,Response,나는 너한테 LLM을 공부하지 말라는 게 아니야.,27,
P02,9,74,Response,오히려 LLM은 꼭 알아야 한다.,18,
P02,9,75,Response,다만 LLM 연구자가 되려고 공부하는 것과 LLM을 활용하는 연구자가 되려고 공부하는 것은 완전히 다르다.,59,
P02,9,76,Response,나는 후자를 추천한다.,12,
P02,9,77,Response,내가 지금 가장 걱정하는 건 하나야.,20,
P02,9,78,Response,"너는 ""무슨 분야를 해야 하지?""를 계속 고민하고 있는데, 사실 컨택 시기에는 분야를 완벽하게 정하는 것보다 '좋은 교수님'을 찾는 게 더 중요해.",82,
P02,9,79,Response,"예를 들어,",6,
P02,9,80,Response,"Robot Learning 교수님도 Vision 연구를 하고,",34,
P02,9,81,Response,"Vision 교수님도 VLM을 연구하고,",22,
P02,9,82,Response,LLM 교수님도 Robotics와 협업하는 경우가 많아.,31,
P02,9,83,Response,"요즘은 분야의 경계가 많이 흐려졌기 때문에, 연구실이 어떤 문제를 해결하려 하는지를 보는 게 더 중요해.",58,
P02,9,84,Response,그래서 나는 이렇게 같이 해보고 싶어.,21,
P02,9,85,Response,"다음 단계에서는 국내 AI 대학원 교수님들을 실제로 분석해서,",34,
P02,9,86,Response,"""이 교수님은 모델 중심""",14,
P02,9,87,Response,"""이 교수님은 Robot Learning""",23,
P02,9,88,Response,"""이 교수님은 Manufacturing AI""",25,
P02,9,89,Response,"""이 교수님은 AI Systems""",19,
P02,9,90,Response,처럼 연구 성향까지 분류해줄게.,17,
P02,9,91,Response,그렇게 하면 너에게 맞는 교수님 10명 정도를 추려서 컨택 전략까지 같이 세울 수 있을 거야.,52,
P02,9,92,Response,이게 지금 시점에서는 가장 도움이 될 것 같아.,26,
P02,10,-,Prompt,오늘 하루에 준비한다고 생각해봐,17,-
P02,10,1,Response,좋아.,3,
P02,10,2,Response,오늘 하루만 있다고 가정해보자.,17,
P02,10,3,Response,"그리고 목표는 ""오늘 끝나면 바로 컨택 메일을 보낼 수 있는 상태""를 만드는 거야.",46,
P02,10,4,Response,오전 9:00 ~ 10:30,15,
P02,10,5,Response,여기서 너무 오래 고민하면 안 돼.,19,
P02,10,6,Response,나는 너라면,6,
P02,10,7,Response,1순위 Robot Learning / Physical AI 2순위 Manufacturing AI 3순위 Multimodal AI,71,
P02,10,8,Response,이렇게 정한다.,8,
P02,10,9,Response,LLM 연구실 ❌ 제외가 아니라 LLM을 활용하는 연구실 로 생각하면 된다.,42,
P02,10,10,Response,오전 10:30 ~ 12:30,16,
P02,10,11,Response,② 교수님 후보 찾기,11,
P02,10,12,Response,여기가 오늘의 핵심이다.,13,
P02,10,13,Response,예를 들어 KAIST UNIST POSTECH SNU 고려대 연세대 이렇게 보고 교수님을 10명 정도 뽑는다.,61,
P02,10,14,Response,각 교수마다,6,
P02,10,15,Response,딱 이것만 적어.,9,
P02,10,16,Response,교수명 연구분야 최근 논문 내가 흥미있는 이유 컨택 여부,31,
P02,10,17,Response,5줄이면 된다.,8,
P02,10,18,Response,점심,2,
P02,10,19,Response,쉬어.,3,
P02,10,20,Response,오후 1:30 ~ 3:00,14,
P02,10,21,Response,③ CV 수정,7,
P02,10,22,Response,여기는 새로운 걸 만드는 게 아니라 정리하는 거다.,28,
P02,10,23,Response,예를 들어,5,
P02,10,24,Response,Research Interest Computer Vision Multimodal AI Robot Learning Physical AI,74,
P02,10,25,Response,이렇게 넣는다.,8,
P02,10,26,Response,그리고 Project 순서를 가장 자신 있는 순서로 바꾼다.,33,
P02,10,27,Response,오후 3:00 ~ 5:00,14,
P02,10,28,Response,④ 논문 읽기,7,
P02,10,29,Response,많이 읽지 마.,8,
P02,10,30,Response,교수마다 1편만.,9,
P02,10,31,Response,읽는 것도 전부 읽는 게 아니다.,18,
P02,10,32,Response,이것만 보면 된다.,10,
P02,10,33,Response,Abstract Introduction Figure 1 Conclusion,41,
P02,10,34,Response,여기만 봐도 70%는 이해된다.,17,
P02,10,35,Response,오후 5:00 ~ 6:00,14,
P02,10,36,Response,⑤ 컨택 메일 작성,10,
P02,10,37,Response,이때 메일은 교수마다 20% 정도만 수정하면 된다.,28,
P02,10,38,Response,저녁,2,
P02,10,39,Response,⑥ 예상 질문 정리,10,
P02,10,40,Response,예를 들어,5,
P02,10,41,Response,왜 우리 연구실?,9,
P02,10,42,Response,왜 대학원?,6,
P02,10,43,Response,왜 이 분야?,7,
P02,10,44,Response,무슨 연구를 했나요?,11,
P02,10,45,Response,앞으로 무엇을 하고 싶나요?,15,
P02,10,46,Response,여기만 준비하면 된다.,12,
P02,10,47,Response,내가 오늘 공부한다면?,12,
P02,10,48,Response,솔직히 말하면 오늘은 ROS도 안 한다.,22,
P02,10,49,Response,RL도 안 한다.,9,
P02,10,50,Response,LLM도 안 한다.,10,
P02,10,51,Response,Transformer도 안 한다.,18,
P02,10,52,Response,"왜냐하면 교수님은 ""오늘 RL을 공부했네."" 이걸 보는 게 아니다.",37,
P02,10,53,Response,"대신 교수님은 ""우리 연구실에 관심을 갖고 왔는가?""를 본다.",34,
P02,10,54,Response,내가 오늘 하루에 가장 많이 할 것,19,
P02,10,55,Response,우선순위 / 할 일 / 시간,15,
P02,10,56,Response,⭐⭐⭐⭐⭐ / 교수님 조사 / 2시간,20,
P02,10,57,Response,⭐⭐⭐⭐⭐ / CV 수정 / 1.5시간,21,
P02,10,58,Response,⭐⭐⭐⭐⭐ / 연구분야 결정 / 1시간,21,
P02,10,59,Response,⭐⭐⭐⭐☆ / 논문 5편 읽기 / 2시간,22,
P02,10,60,Response,⭐⭐⭐⭐☆ / 메일 작성 / 1시간,19,
P02,10,61,Response,⭐⭐⭐☆☆ / 예상 질문 정리 / 1시간,22,
P02,10,62,Response,그리고 하나 더.,9,
P02,10,63,Response,나는 오늘 하루 동안 AI 공부를 거의 안 할 거야.,29,
P02,10,64,Response,"왜냐하면 지금은 실력을 키우는 단계가 아니라, ""어떤 연구실이 나에게 맞는지""를 판단하는 단계이기 때문이야.",60,
P02,10,65,Response,내가 너라면 오늘 하루의 최종 결과물은 딱 5개야.,28,
P02,10,66,Response,"✅ 관심 분야 3개 (예: Robot Learning, Manufacturing AI, Multimodal AI)",63,
P02,10,67,Response,✅ 컨택할 교수님 10명 리스트,17,
P02,10,68,Response,✅ 최신 CV (영문),12,
P02,10,69,Response,✅ 교수님별 최근 논문 핵심 메모,18,
P02,10,70,Response,✅ 바로 보낼 수 있는 컨택 메일 초안,21,
P02,10,71,Response,내가 한 가지 제안하고 싶은 건,17,
P02,10,72,Response,"사실 지금은 ""무엇을 공부할까?""보다 ""누구에게 컨택할까?""가 훨씬 중요한 시기야.",46,
P02,10,73,Response,"그래서 오늘이라면 나는 AI 공부 대신 국내 주요 대학의 교수님들을 전부 훑어보고, 너에게 맞는 연구실을 선별하는 데 시간을 가장 많이 투자할 거야.",83,
P02,10,74,Response,"그 작업이 끝나면 그다음부터는 ""무엇을 공부해야 하는지""도 자연스럽게 정해진다.",44,
P02,10,75,Response,"예를 들어 로봇 중심 연구실이면 ROS와 Robot Learning을, Manufacturing AI 연구실이면 시계열·비전·이상탐지를, AI Systems 연구실이면 CUDA와 분산학습을 준비하면 되니까.",115,
P02,11,-,Prompt,근데 답장이 안오면 어쩌지 ..,17,-
P02,11,1,Response,그 마음은 정말 자연스러운 걱정이야.,20,
P02,11,2,Response,"특히 처음 컨택하는 사람들은 대부분 ""답장이 안 오면 어떡하지?""를 제일 무서워해.",46,
P02,11,3,Response,그런데 하나 말해주고 싶은 게 있어.,20,
P02,11,4,Response,"답장이 안 오는 건 생각보다 흔한 일이고, 네 능력을 평가하는 결과가 아닌 경우가 많아.",49,
P02,11,5,Response,예를 들어 교수님들은,11,
P02,11,6,Response,학회 참석,5,
P02,11,7,Response,논문 마감,5,
P02,11,8,Response,해외 출장,5,
P02,11,9,Response,연구비 제안서,7,
P02,11,10,Response,학생 지도,5,
P02,11,11,Response,때문에 메일을 놓치는 경우가 정말 많아.,22,
P02,11,12,Response,실제로는 이런 경우가 많아.,15,
P02,11,13,Response,학생 A 10명 컨택 → 2명 답장 학생 B 15명 컨택 → 5명 답장 학생 C 8명 컨택 → 0명 답장 → 1주일 뒤 다시 메일 → 면담 성사 이런 일은 흔하다.,91,
P02,11,14,Response,"그래서 컨택은 ""지원""이라기보다 ""확률 게임""에 가까워.",31,
P02,11,15,Response,예를 들어 한 명에게만 보내면,16,
P02,11,16,Response,1명 ↓ 답장 X ↓ 끝,13,
P02,11,17,Response,하지만 10명에게 보내면,13,
P02,11,18,Response,10명 ↓ 3명 답장 ↓ 1~2명 면담,21,
P02,11,19,Response,이런 식으로 진행되는 경우가 많아.,19,
P02,11,20,Response,답장이 없으면 어떻게 해야 할까?,18,
P02,11,21,Response,보통은,3,
P02,11,22,Response,5~7일 정도 기다린 뒤,13,
P02,11,23,Response,정중하게 한 번 더 메일을 보내면 된다.,22,
P02,11,24,Response,"예를 들면 ""안녕하세요, 지난주에 대학원 컨택 메일을 드렸던 ○○○입니다. 바쁘실 것 같아 다시 한번 메일드립니다.""이 정도면 충분해.",75,
P02,11,25,Response,그래도 답이 없다면 그 연구실은 일단 넘기고 다른 곳에 집중하면 돼.,38,
P02,11,26,Response,그리고 하나 중요한 것.,13,
P02,11,27,Response,"너는 지금 ""답장이 안 오면?""을 걱정하고 있는데, 나는 오히려 ""한 명에게만 보내는 것""을 더 걱정해.",58,
P02,11,28,Response,컨택은 원래 여러 연구실에 하는 거야.,21,
P02,11,29,Response,교수님들도 그걸 알고 있어.,15,
P02,11,30,Response,지금 너의 강점도 생각해보자.,16,
P02,11,31,Response,너는,2,
P02,11,32,Response,학부 연구 경험이 있고,12,
P02,11,33,Response,프로젝트 경험이 있고,11,
P02,11,34,Response,CV도 준비하고 있고,11,
P02,11,35,Response,대학원을 진지하게 고민하고 있어.,18,
P02,11,36,Response,이건 컨택할 때 분명한 장점이야.,18,
P02,11,37,Response,"물론 명문 연구실은 경쟁이 치열해서 답장이 없을 수도 있지만, 그게 ""너는 부족하다""는 뜻은 아니야.",56,
P02,11,38,Response,내가 하나 제안할게.,11,
P02,11,39,Response,교수님을 세 그룹으로 나눠서 컨택하는 전략을 추천해.,29,
P02,11,40,Response,도전: 꼭 가고 싶은 연구실 3~5곳,20,
P02,11,41,Response,적정: 현재 연구 경험으로 충분히 경쟁 가능한 곳 5~7곳,32,
P02,11,42,Response,안정: 비교적 가능성이 높은 곳 3~5곳,22,
P02,11,43,Response,이렇게 하면 한 곳에서 답장이 없더라도 다음 기회가 계속 남아 있어서 심리적으로도 훨씬 부담이 적어져.,57,
P02,11,44,Response,그리고 한 가지는 꼭 기억했으면 좋겠어.,22,
P02,11,45,Response,컨택 메일을 보내는 순간부터는 결과를 통제할 수 없어.,30,
P02,11,46,Response,통제할 수 있는 건,10,
P02,11,47,Response,"좋은 CV를 준비하는 것,",14,
P02,11,48,Response,"연구실을 잘 조사하는 것,",14,
P02,11,49,Response,"메일을 정성껏 쓰는 것,",13,
P02,11,50,Response,여러 곳에 지원하는 것,12,
P02,11,51,Response,이 네 가지야.,8,
P02,11,52,Response,"그 부분을 잘 준비했다면, 답장이 늦거나 오지 않는 것은 너무 개인적으로 받아들이지 않았으면 좋겠어.",56,
P02,11,53,Response,많은 대학원생들이 비슷한 과정을 거쳐 원하는 연구실을 찾았으니까.,36,
P02,12,-,Prompt,기업 학연과정? 계약학과 이런 것도 차장줄 수 있어 ?,30,-
P02,12,1,Response,응.,2,
P02,12,2,Response,오히려 너라면 일반 대학원뿐 아니라 기업 연계 과정도 꼭 같이 봤으면 좋겠어.,43,
P02,12,3,Response,"왜냐하면 너는 아직 ""박사를 할지"" ""기업 연구직으로 갈지"" 정하지 못했잖아.",43,
P02,12,4,Response,그럼 선택지를 넓게 가져가는 게 좋아.,21,
P02,12,5,Response,크게 4가지가 있어,10,
P02,12,6,Response,① 일반 대학원 (가장 일반적),17,
P02,12,7,Response,석사 ↓ 취업 or 박사,13,
P02,12,8,Response,장점,2,
P02,12,9,Response,연구 자유도가 높다.,11,
P02,12,10,Response,교수님 연구를 깊게 할 수 있다.,18,
P02,12,11,Response,박사 진학하기 좋다.,11,
P02,12,12,Response,단점,2,
P02,12,13,Response,등록금,3,
P02,12,14,Response,생활비,3,
P02,12,15,Response,취업은 본인이 준비해야 한다.,16,
P02,12,16,Response,추천도 ⭐⭐⭐⭐⭐,9,
P02,12,17,Response,② 기업 학연과정 (내가 꽤 추천),19,
P02,12,18,Response,예를 들면,5,
P02,12,19,Response,ETRI,4,
P02,12,20,Response,KETI,4,
P02,12,21,Response,ADD,3,
P02,12,22,Response,현대자동차,5,
P02,12,23,Response,삼성전자,4,
P02,12,24,Response,LG AI연구원,8,
P02,12,25,Response,한국생산기술연구원(KITECH),17,
P02,12,26,Response,등과 대학이 같이 운영하는 과정이야.,20,
P02,12,27,Response,보통,2,
P02,12,28,Response,대학원 + 기업/연구소,12,
P02,12,29,Response,를 같이 다닌다.,9,
P02,12,30,Response,장점 ✅ 연구도 하고 ✅ 기업도 경험한다.,23,
P02,12,31,Response,논문도 쓰고 실무도 한다.,14,
P02,12,32,Response,"너처럼 ""산업 적용"" 관심 있는 사람에게 정말 좋다.",29,
P02,12,33,Response,③ 계약학과,6,
P02,12,34,Response,이건 조금 다르다.,10,
P02,12,35,Response,예를 들면 삼성 계약학과 현대 계약학과 SK 계약학과 LG 계약학과 등이다.,42,
P02,12,36,Response,보통,2,
P02,12,37,Response,입학 ↓ 장학금 ↓ 졸업 ↓ 회사 입사,21,
P02,12,38,Response,형태다.,4,
P02,12,39,Response,장점,2,
P02,12,40,Response,등록금 거의 지원,9,
P02,12,41,Response,생활비 지원인 경우도 있음,14,
P02,12,42,Response,취업이 거의 연결됨,10,
P02,12,43,Response,단점,2,
P02,12,44,Response,회사가 정해진다.,9,
P02,12,45,Response,진로 변경이 쉽지 않을 수 있다.,18,
P02,12,46,Response,④ 기업 장학생,8,
P02,12,47,Response,예를 들면 삼성 GSAT LG 장학생 현대 장학생 이런 것들.,34,
P02,12,48,Response,대학원은 일반으로 다니고 기업에서 장학금을 준다.,27,
P02,12,49,Response,너에게 어떤 게 맞을까?,13,
P02,12,50,Response,나는,2,
P02,12,51,Response,가장 추천,5,
P02,12,52,Response,학연과정 이야.,8,
P02,12,53,Response,"왜냐하면 너는 계속 ""산업에 적용되는 AI""를 이야기했잖아.",33,
P02,12,54,Response,학연은 진짜 산업 문제를 푼다.,17,
P02,12,55,Response,예를 들면 현대차 ↓ Robot ↓ Vision ↓ LLM ↓ 공장 ↓ 자율주행 이런 연구를 한다.,55,
P02,12,56,Response,계약학과는?,6,
P02,12,57,Response,나는 회사가 정말 마음에 들면 추천.,20,
P02,12,58,Response,예를 들면 삼성전자 DX 현대자동차 AI LG AI연구원 이런 곳.,37,
P02,12,59,Response,"하지만 아직 ""무슨 분야를 할지"" 고민 중이라면 조금 이른 선택일 수도 있다.",43,
P02,12,60,Response,너라면 내가 추천하는 순위,14,
P02,12,61,Response,🥇 1순위 일반 대학원 + AI 연구실 + 산학 프로젝트 많은 곳 🥈 2순위 학연과정 (연구소) 🥉 3순위 현대차 삼성 LG 계약학과,74,
P02,12,62,Response,그리고 하나 알려주고 싶은 게 있어.,20,
P02,12,63,Response,"요즘 기업들도 ""모델만 만드는 사람""보다 ""도메인을 이해하는 AI 연구자""를 많이 찾는 추세야.",53,
P02,12,64,Response,예를 들어 현대차에서는,12,
P02,12,65,Response,Robot AI,8,
P02,12,66,Response,Vision AI,9,
P02,12,67,Response,Manufacturing AI,16,
P02,12,68,Response,Embodied AI,11,
P02,12,69,Response,"같은 분야를 많이 채용하고, 삼성전자에서는",23,
P02,12,70,Response,온디바이스 AI,8,
P02,12,71,Response,Vision AI,9,
P02,12,72,Response,AI Systems,10,
P02,12,73,Response,같은 분야를 활발히 연구해.,15,
P02,12,74,Response,"LG AI연구원도 LLM뿐 아니라 산업 적용, 멀티모달, AI 에이전트 등으로 연구 범위를 넓히고 있어.",58,
P02,12,75,Response,"즉, 기업 연구소의 방향도 ""현실 문제를 해결하는 AI""로 점점 확장되는 흐름이야.",46,
P02,12,76,Response,내가 너에게 추천하고 싶은 전략,17,
P02,12,77,Response,"너는 아직 진로를 확정하지 않았으니까 처음부터 계약학과 하나만 노리기보다, 아래처럼 준비하는 게 가장 유연해 보여.",64,
P02,12,78,Response,일반 AI 대학원(로보틱스·Physical AI·Manufacturing AI 중심)을 우선 컨택한다.,57,
P02,12,79,Response,"동시에 학연과정(ETRI, KITECH, 현대차 협력 연구실 등)도 함께 알아본다.",46,
P02,12,80,Response,"올해와 내년에 나오는 삼성, 현대차, LG 계약학과 모집도 같이 지원한다.",41,
P02,12,81,Response,"이렇게 하면 연구 자유도도 확보하고, 기업 진출 기회도 놓치지 않을 수 있어.",43,
P02,12,82,Response,사실 내가 다음에 꼭 해주고 싶은 게 하나 있어.,27,
P02,12,83,Response,"""기업 기준""으로 AI 분야를 분석해보는 거야.",26,
P02,12,84,Response,예를 들어,5,
P02,12,85,Response,현대차가 원하는 AI,11,
P02,12,86,Response,삼성전자가 원하는 AI,12,
P02,12,87,Response,LG AI연구원이 원하는 AI,16,
P02,12,88,Response,네이버·카카오가 원하는 AI,15,
P02,12,89,Response,"NVIDIA, Tesla 같은 해외 기업이 원하는 AI",30,
P02,12,90,Response,"를 비교해서, 어떤 대학원 분야를 선택해야 어느 회사까지 갈 수 있는지를 연결해서 보여주면, 지금보다 훨씬 방향을 잡기 쉬울 거라고 생각해.",78,
